Timestamp,Container,CPU_Perc,Host_CPU_Perc,Mem_Usage,Mem_Limit,Mem_Perc,Host_Mem_Usage,Host_Mem_Total,Host_Mem_Perc,Net_Input,Net_Output,Block_Input,Block_Output,GPU_Count,GPU_Util_Max,GPU_Mem_Used,GPU_Mem_Total,GPU_Mem_Perc
2026-05-20 14:40:45.509,mswa-bench,7.33%,4.57%,108.5MiB,1007GiB,0.01%,15.59GiB,1007GiB,1.55%,15.12kB,40.75kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:45.677,vllm-server,204.86%,4.11%,2.253GiB,1007GiB,0.22%,15.59GiB,1007GiB,1.55%,209.3kB,52.21kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:45.677,mswa-bench,0.66%,4.11%,108.5MiB,1007GiB,0.01%,15.59GiB,1007GiB,1.55%,15.12kB,40.75kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:45.851,vllm-server,196.25%,3.94%,2.253GiB,1007GiB,0.22%,15.59GiB,1007GiB,1.55%,209.3kB,52.21kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:45.851,mswa-bench,0.09%,3.94%,108.4MiB,1007GiB,0.01%,15.59GiB,1007GiB,1.55%,15.12kB,40.75kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:46.022,vllm-server,177.89%,4.13%,2.253GiB,1007GiB,0.22%,15.59GiB,1007GiB,1.55%,209.3kB,52.21kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:46.022,mswa-bench,0.82%,4.13%,108.4MiB,1007GiB,0.01%,15.59GiB,1007GiB,1.55%,15.12kB,40.75kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:46.173,vllm-server,223.90%,4.14%,2.253GiB,1007GiB,0.22%,15.59GiB,1007GiB,1.55%,209.3kB,52.21kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:46.173,mswa-bench,0.66%,4.14%,108.3MiB,1007GiB,0.01%,15.59GiB,1007GiB,1.55%,15.12kB,40.75kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:46.343,vllm-server,197.43%,4.06%,2.253GiB,1007GiB,0.22%,15.59GiB,1007GiB,1.55%,209.3kB,52.21kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:46.343,mswa-bench,0.74%,4.06%,108.3MiB,1007GiB,0.01%,15.59GiB,1007GiB,1.55%,15.12kB,40.75kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:46.511,vllm-server,202.50%,4.27%,2.253GiB,1007GiB,0.22%,15.59GiB,1007GiB,1.55%,209.3kB,52.21kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:46.511,mswa-bench,0.46%,4.27%,108MiB,1007GiB,0.01%,15.59GiB,1007GiB,1.55%,15.12kB,40.75kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:46.684,vllm-server,200.24%,5.01%,2.253GiB,1007GiB,0.22%,15.59GiB,1007GiB,1.55%,209.3kB,52.21kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:46.684,mswa-bench,0.68%,5.01%,108.1MiB,1007GiB,0.01%,15.59GiB,1007GiB,1.55%,15.12kB,40.75kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:46.852,vllm-server,205.22%,4.36%,2.253GiB,1007GiB,0.22%,15.59GiB,1007GiB,1.55%,209.3kB,52.21kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:46.852,mswa-bench,0.11%,4.36%,108.1MiB,1007GiB,0.01%,15.59GiB,1007GiB,1.55%,15.12kB,40.75kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:47.026,vllm-server,191.43%,3.87%,2.253GiB,1007GiB,0.22%,15.59GiB,1007GiB,1.55%,209.3kB,52.21kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:47.026,mswa-bench,0.73%,3.87%,108.1MiB,1007GiB,0.01%,15.59GiB,1007GiB,1.55%,15.12kB,40.75kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:47.195,vllm-server,200.98%,4.08%,2.253GiB,1007GiB,0.22%,15.59GiB,1007GiB,1.55%,209.3kB,52.21kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:47.195,mswa-bench,0.56%,4.08%,108.1MiB,1007GiB,0.01%,15.59GiB,1007GiB,1.55%,15.12kB,40.75kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:47.363,vllm-server,179.66%,4.01%,2.253GiB,1007GiB,0.22%,15.59GiB,1007GiB,1.55%,209.3kB,52.21kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:47.363,mswa-bench,0.62%,4.01%,108.1MiB,1007GiB,0.01%,15.59GiB,1007GiB,1.55%,15.12kB,40.75kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:47.512,vllm-server,197.37%,4.29%,2.253GiB,1007GiB,0.22%,15.59GiB,1007GiB,1.55%,209.3kB,52.21kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:47.512,mswa-bench,0.78%,4.29%,108MiB,1007GiB,0.01%,15.59GiB,1007GiB,1.55%,15.12kB,40.75kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:47.660,vllm-server,228.22%,4.22%,2.253GiB,1007GiB,0.22%,15.59GiB,1007GiB,1.55%,209.3kB,52.21kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:47.660,mswa-bench,0.72%,4.22%,108.1MiB,1007GiB,0.01%,15.59GiB,1007GiB,1.55%,15.12kB,40.75kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:47.831,vllm-server,202.61%,3.94%,2.253GiB,1007GiB,0.22%,15.59GiB,1007GiB,1.55%,209.3kB,52.21kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:47.831,mswa-bench,0.06%,3.94%,108.1MiB,1007GiB,0.01%,15.59GiB,1007GiB,1.55%,15.12kB,40.75kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:48.003,vllm-server,193.78%,4.09%,2.253GiB,1007GiB,0.22%,15.59GiB,1007GiB,1.55%,209.3kB,52.21kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:48.003,mswa-bench,0.46%,4.09%,108.1MiB,1007GiB,0.01%,15.59GiB,1007GiB,1.55%,15.12kB,40.75kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:48.170,vllm-server,194.67%,4.04%,2.253GiB,1007GiB,0.22%,15.59GiB,1007GiB,1.55%,209.5kB,53.3kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:48.170,mswa-bench,9.75%,4.04%,109MiB,1007GiB,0.01%,15.59GiB,1007GiB,1.55%,16.34kB,45.22kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:48.352,vllm-server,11.07%,2.32%,2.253GiB,1007GiB,0.22%,15.59GiB,1007GiB,1.55%,209.5kB,53.3kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:48.352,mswa-bench,52.15%,2.32%,107.6MiB,1007GiB,0.01%,15.59GiB,1007GiB,1.55%,17.3kB,45.41kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:48.528,vllm-server,0.73%,2.85%,2.253GiB,1007GiB,0.22%,15.48GiB,1007GiB,1.54%,209.5kB,53.3kB,0B,0B,1,1.00%,71.88GiB,80GiB,89.85%
